Verketten;Laenge;2_a_Leistung 2 (hyd) [kW];Normleistung;Preis;Typ;Breite;Hoehe;H_Lam;2_a_Leistung 1 (hyd) [kW];2_a_Temperatur 1 [C];2_a_Temperatur 2 [C];2_a_Temperatur 3 [C];Nenndruck bar Extra (%);Nenndruck PN (bar);Exponential;Gewicht leer (kg);3_a_Fabrikat;Modelle;3_c_Farbe 1;Farbe Extra;Ausfuehrung;3_c_Material 1;Zubehoer;Zubehoeranzahl;Zubehoereinzelpreis;Zubehoer_Total_Preis;Total_Preis;N(mm)/1m;A(m2);A(m2)/1m;V(dm3);V(dm3)/1m;M(kg);M(kg)/1m;S_k(%)/1m;q_ms_(kg/h)/1m;Waermeleistung_50K/1m;Charleston_Typ;Stueck;Einzelpreis;Watt_pro_element;Horizontal_Vertikal;Main Typ;Preis mit AB;Nennbauhoehe;Grundpreis
W77770;1000;0.789;789;790.28;W77;43;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77770;1100;0.868;868;827.11;W77;43;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77770;1200;0.947;947;863.95;W77;43;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77770;1300;1.026;1026;900.78;W77;43;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77770;1400;1.105;1105;937.61;W77;43;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77770;1500;1.184;1184;974.45;W77;43;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77770;1600;1.262;1262;1011.28;W77;43;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77770;1700;1.341;1341;1048.11;W77;43;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77770;1800;1.42;1420;1084.94;W77;43;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77770;1900;1.499;1499;1121.78;W77;43;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77770;2000;1.578;1578;1158.61;W77;43;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77770;2200;1.736;1736;1232.28;W77;43;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77770;2400;1.894;1894;1305.94;W77;43;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77770;2600;2.051;2051;1379.61;W77;43;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77770;2800;2.209;2209;1453.27;W77;43;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77770;3000;2.367;2367;1526.94;W77;43;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77770;3200;2.525;2525;1600.61;W77;43;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77770;3400;2.683;2683;1674.27;W77;43;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77770;3600;2.84;2840;1747.94;W77;43;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77770;3800;2.998;2998;1821.6;W77;43;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77770;4000;3.156;3156;1895.27;W77;43;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77770;4200;3.314;3314;1968.94;W77;43;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77770;4400;3.472;3472;2042.6;W77;43;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77770;4600;3.629;3629;2116.27;W77;43;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77770;4800;3.787;3787;2189.93;W77;43;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/14770;500;0.493;493;737.25;WL77/14;61;770;120;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/14770;600;0.591;591;782.13;WL77/14;61;770;120;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/14770;700;0.69;690;827.01;WL77/14;61;770;120;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/14770;800;0.788;788;871.89;WL77/14;61;770;120;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/14770;900;0.887;887;916.77;WL77/14;61;770;120;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/14770;1000;0.985;985;961.65;WL77/14;61;770;120;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/14770;1100;1.084;1084;1006.53;WL77/14;61;770;120;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/14770;1200;1.182;1182;1051.41;WL77/14;61;770;120;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/14770;1300;1.281;1281;1096.29;WL77/14;61;770;120;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/14770;1400;1.379;1379;1141.17;WL77/14;61;770;120;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/14770;1500;1.478;1478;1186.06;WL77/14;61;770;120;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/14770;1600;1.576;1576;1230.94;WL77/14;61;770;120;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/14770;1700;1.675;1675;1275.82;WL77/14;61;770;120;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/14770;1800;1.773;1773;1320.7;WL77/14;61;770;120;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/14770;1900;1.872;1872;1365.58;WL77/14;61;770;120;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/14770;2000;1.97;1970;1410.46;WL77/14;61;770;120;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/14770;2200;2.167;2167;1500.22;WL77/14;61;770;120;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/14770;2400;2.364;2364;1589.98;WL77/14;61;770;120;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/14770;2600;2.561;2561;1679.75;WL77/14;61;770;120;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/14770;2800;2.758;2758;1769.51;WL77/14;61;770;120;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/14770;3000;2.955;2955;1859.27;WL77/14;61;770;120;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/14770;3200;3.152;3152;1949.03;WL77/14;61;770;120;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/14770;3400;3.349;3349;2038.79;WL77/14;61;770;120;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/14770;3600;3.546;3546;2128.56;WL77/14;61;770;120;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/14770;3800;3.743;3743;2218.32;WL77/14;61;770;120;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/14770;4000;3.94;3940;2308.08;WL77/14;61;770;120;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/14770;4200;4.137;4137;2397.84;WL77/14;61;770;120;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/14770;4400;4.334;4334;2487.6;WL77/14;61;770;120;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/14770;4600;4.531;4531;2577.37;WL77/14;61;770;120;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/14770;4800;4.728;4728;2667.13;WL77/14;61;770;120;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/28770;500;0.539;539;751.92;WL77/28;61;770;260;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/28770;600;0.646;646;800.51;WL77/28;61;770;260;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/28770;700;0.754;754;849.1;WL77/28;61;770;260;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/28770;800;0.862;862;897.68;WL77/28;61;770;260;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/28770;900;0.969;969;946.27;WL77/28;61;770;260;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/28770;1000;1.077;1077;994.86;WL77/28;61;770;260;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/28770;1100;1.185;1185;1043.45;WL77/28;61;770;260;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/28770;1200;1.292;1292;1092.04;WL77/28;61;770;260;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/28770;1300;1.4;1400;1140.62;WL77/28;61;770;260;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/28770;1400;1.508;1508;1189.21;WL77/28;61;770;260;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/28770;1500;1.616;1616;1237.8;WL77/28;61;770;260;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/28770;1600;1.723;1723;1286.39;WL77/28;61;770;260;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/28770;1700;1.831;1831;1334.98;WL77/28;61;770;260;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/28770;1800;1.939;1939;1383.56;WL77/28;61;770;260;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/28770;1900;2.046;2046;1432.15;WL77/28;61;770;260;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/28770;2000;2.154;2154;1480.74;WL77/28;61;770;260;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/28770;2200;2.369;2369;1577.92;WL77/28;61;770;260;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/28770;2400;2.585;2585;1675.09;WL77/28;61;770;260;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/28770;2600;2.8;2800;1772.27;WL77/28;61;770;260;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/28770;2800;3.016;3016;1869.44;WL77/28;61;770;260;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/28770;3000;3.231;3231;1966.62;WL77/28;61;770;260;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/28770;3200;3.446;3446;2063.8;WL77/28;61;770;260;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/28770;3400;3.662;3662;2160.97;WL77/28;61;770;260;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/28770;3600;3.877;3877;2258.15;WL77/28;61;770;260;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/28770;3800;4.093;4093;2355.32;WL77/28;61;770;260;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/28770;4000;4.308;4308;2452.5;WL77/28;61;770;260;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/28770;4200;4.523;4523;2549.68;WL77/28;61;770;260;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/28770;4400;4.739;4739;2646.85;WL77/28;61;770;260;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/28770;4600;4.954;4954;2744.03;WL77/28;61;770;260;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/28770;4800;5.17;5170;2841.2;WL77/28;61;770;260;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/42770;500;0.573;573;757.02;WL77/42;61;770;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/42770;600;0.687;687;807.92;WL77/42;61;770;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/42770;700;0.802;802;858.82;WL77/42;61;770;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/42770;800;0.916;916;909.71;WL77/42;61;770;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/42770;900;1.031;1031;960.61;WL77/42;61;770;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/42770;1000;1.145;1145;1011.51;WL77/42;61;770;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/42770;1100;1.26;1260;1062.41;WL77/42;61;770;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/42770;1200;1.374;1374;1113.31;WL77/42;61;770;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/42770;1300;1.489;1489;1164.2;WL77/42;61;770;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/42770;1400;1.603;1603;1215.1;WL77/42;61;770;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/42770;1500;1.718;1718;1266;WL77/42;61;770;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/42770;1600;1.832;1832;1316.9;WL77/42;61;770;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/42770;1700;1.947;1947;1367.8;WL77/42;61;770;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/42770;1800;2.061;2061;1418.69;WL77/42;61;770;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/42770;1900;2.176;2176;1469.59;WL77/42;61;770;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/42770;2000;2.29;2290;1520.49;WL77/42;61;770;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/42770;2200;2.519;2519;1622.29;WL77/42;61;770;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/42770;2400;2.748;2748;1724.08;WL77/42;61;770;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/42770;2600;2.977;2977;1825.88;WL77/42;61;770;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/42770;2800;3.206;3206;1927.67;WL77/42;61;770;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/42770;3000;3.435;3435;2029.47;WL77/42;61;770;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/42770;3200;3.664;3664;2131.27;WL77/42;61;770;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/42770;3400;3.893;3893;2233.06;WL77/42;61;770;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/42770;3600;4.122;4122;2334.86;WL77/42;61;770;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/42770;3800;4.351;4351;2436.65;WL77/42;61;770;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/42770;4000;4.58;4580;2538.45;WL77/42;61;770;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/42770;4200;4.809;4809;2640.25;WL77/42;61;770;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/42770;4400;5.038;5038;2742.04;WL77/42;61;770;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/42770;4600;5.267;5267;2843.84;WL77/42;61;770;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/42770;4800;5.496;5496;2945.63;WL77/42;61;770;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/56770;500;0.61;610;773.04;WL77/56;61;770;540;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/56770;600;0.731;731;827.64;WL77/56;61;770;540;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/56770;700;0.853;853;882.25;WL77/56;61;770;540;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/56770;800;0.975;975;936.85;WL77/56;61;770;540;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/56770;900;1.097;1097;991.46;WL77/56;61;770;540;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/56770;1000;1.219;1219;1046.06;WL77/56;61;770;540;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/56770;1100;1.341;1341;1100.67;WL77/56;61;770;540;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/56770;1200;1.463;1463;1155.27;WL77/56;61;770;540;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/56770;1300;1.585;1585;1209.88;WL77/56;61;770;540;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/56770;1400;1.707;1707;1264.48;WL77/56;61;770;540;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/56770;1500;1.829;1829;1319.09;WL77/56;61;770;540;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/56770;1600;1.95;1950;1373.69;WL77/56;61;770;540;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/56770;1700;2.072;2072;1428.3;WL77/56;61;770;540;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/56770;1800;2.194;2194;1482.9;WL77/56;61;770;540;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/56770;1900;2.316;2316;1537.51;WL77/56;61;770;540;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/56770;2000;2.438;2438;1592.11;WL77/56;61;770;540;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/56770;2200;2.682;2682;1701.32;WL77/56;61;770;540;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/56770;2400;2.926;2926;1810.53;WL77/56;61;770;540;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/56770;2600;3.169;3169;1919.74;WL77/56;61;770;540;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/56770;2800;3.413;3413;2028.95;WL77/56;61;770;540;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/56770;3000;3.657;3657;2138.16;WL77/56;61;770;540;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/56770;3200;3.901;3901;2247.37;WL77/56;61;770;540;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/56770;3400;4.145;4145;2356.58;WL77/56;61;770;540;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/56770;3600;4.388;4388;2465.79;WL77/56;61;770;540;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/56770;3800;4.632;4632;2575;WL77/56;61;770;540;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/56770;4000;4.876;4876;2684.21;WL77/56;61;770;540;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/56770;4200;5.12;5120;2793.42;WL77/56;61;770;540;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/56770;4400;5.364;5364;2902.63;WL77/56;61;770;540;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/56770;4600;5.607;5607;3011.84;WL77/56;61;770;540;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/56770;4800;5.851;5851;3121.05;WL77/56;61;770;540;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77-2770;500;0.675;675;1372.05;W77-2;104;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77-2770;600;0.809;809;1445.7;W77-2;104;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77-2770;700;0.944;944;1519.35;W77-2;104;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77-2770;800;1.079;1079;1593;W77-2;104;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77-2770;900;1.214;1214;1666.65;W77-2;104;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77-2770;1000;1.349;1349;1740.3;W77-2;104;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77-2770;1100;1.484;1484;1813.95;W77-2;104;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77-2770;1200;1.619;1619;1887.6;W77-2;104;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77-2770;1300;1.754;1754;1961.25;W77-2;104;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77-2770;1400;1.889;1889;2034.9;W77-2;104;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77-2770;1500;2.024;2024;2108.56;W77-2;104;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77-2770;1600;2.158;2158;2182.21;W77-2;104;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77-2770;1700;2.293;2293;2255.86;W77-2;104;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77-2770;1800;2.428;2428;2329.51;W77-2;104;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77-2770;1900;2.563;2563;2403.16;W77-2;104;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77-2770;2000;2.698;2698;2476.81;W77-2;104;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77-2770;2200;2.968;2968;2624.11;W77-2;104;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77-2770;2400;3.238;3238;2771.41;W77-2;104;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77-2770;2600;3.507;3507;2918.72;W77-2;104;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77-2770;2800;3.777;3777;3066.02;W77-2;104;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77-2770;3000;4.047;4047;3213.32;W77-2;104;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77-2770;3200;4.317;4317;3360.62;W77-2;104;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77-2770;3400;4.587;4587;3507.92;W77-2;104;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77-2770;3600;4.856;4856;3655.23;W77-2;104;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
W77-2770;3800;5.126;5126;3802.53;W77-2;104;770;0;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
