Verketten;Laenge;2_a_Leistung 2 (hyd) [kW];Normleistung;Preis;Typ;Breite;Hoehe;H_Lam;2_a_Leistung 1 (hyd) [kW];2_a_Temperatur 1 [C];2_a_Temperatur 2 [C];2_a_Temperatur 3 [C];Nenndruck bar Extra (%);Nenndruck PN (bar);Exponential;Gewicht leer (kg);3_a_Fabrikat;Modelle;3_c_Farbe 1;Farbe Extra;Ausfuehrung;3_c_Material 1;Zubehoer;Zubehoeranzahl;Zubehoereinzelpreis;Zubehoer_Total_Preis;Total_Preis;N(mm)/1m;A(m2);A(m2)/1m;V(dm3);V(dm3)/1m;M(kg);M(kg)/1m;S_k(%)/1m;q_ms_(kg/h)/1m;Waermeleistung_50K/1m;Charleston_Typ;Stueck;Einzelpreis;Watt_pro_element;Horizontal_Vertikal;Main Typ;Preis mit AB;Nennbauhoehe;Grundpreis
THN91237;4200;2.701;2701.00;1995.52;THN91;61;237;240;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
 N71300-403000;565;2.701;2701.00;1651.57; N71300-40;99;3000;0;;;;;;;;;Prolux;;;15;Flachrohrradiator;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH35/14354;2800;2.702;2702.00;1937;NHLLH35/14;92;354;125;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;1937;314.00;9.77;3.49;12.40;4.43;67.96;24.27;16.00;83.00;965.00;;;;;;NHLLH;;;
THN21397;2800;2.702;2702.00;2222.14;THN21;102;397;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
ZRV324280;1900;;2702.00;1633;ZRV324;134;280;0;;;;;;;;;Zehnder;;;;Konvektor;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/49496;1700;2.703;2703.00;1920;NHLLH49/49;92;496;471;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1920;456.00;15.39;9.05;10.54;6.20;73.87;43.45;13.00;137.00;1590.00;;;;;;NHLLH;;;
"NHLLH49/49496";1700;2.703;2703.00;1920;"NHLLH49/49";92;496;471;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH63/28638;1700;2.703;2703.00;2114;NHLLH63/28;92;638;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHH63638;2600;2.704;2704.00;2099;NHH63;53;638;0;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH63/42638;2200;2.704;2704.00;2329;NHLH63/42;53;638;400;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH63/21638;1800;2.705;2705.00;2150;NHLLH63/21;92;638;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
"NHLLH42/42425";1900;2.706;2706.00;1852;"NHLLH42/42";92;425;400;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH77/28780;1500;2.706;2706.00;2245;NHLLH77/28;92;780;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL56/42567;1400;2.706;2706.00;1981;NHLLHL56/42;128;567;400;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL35/35354;1800;2.707;2707.00;1738;NHLLHL35/35;128;354;330;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;1738;314.00;15.79;8.77;7.97;4.43;66.40;36.89;11;129;1504;;;;;;NHLLHL;;;
NHLH91/28922;1800;2.707;2707.00;2669;NHLH91/28;53;922;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH56/49567;1600;2.707;2707.00;1998;NHLLH56/49;92;567;471;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH84/49851;1300;2.707;2707.00;2285;NHLLH84/49;92;851;471;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL63/21638;1600;2.707;2707.00;2138;NHLLHL63/21;128;638;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
THN11397;4800;2.707;2707.00;1325.38;THN11;60;397;80;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH77/42780;1400;2.708;2708.00;2219;NHLLH77/42;92;780;400;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHL56/35567;3000;2.709;2709.00;1436;NHL56/35;60;567;330;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH84/28851;1900;2.709;2709.00;2590;NHLH84/28;53;851;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
"NHLLHL42/07425";2600;2.709;2709.00;2081;"NHLLHL42/07";128;425;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
ZRV322140;3000;;2709.00;1513;ZRV322;134;140;0;;;;;;;;;Zehnder;;;;Konvektor;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL28/14283;2800;2.71;2710.00;1817;NHLLHL28/14;128;283;125;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1817;243.00;11.42;4.08;9.91;3.54;63.73;22.76;15;83;968;;;;;;NHLLHL;;;
NHLLH70/56709;1400;2.71;2710.00;2147;NHLLH70/56;92;709;541;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL84/35851;1200;2.71;2710.00;2304;NHLLHL84/35;128;851;330;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHL70/14709;3000;2.712;2712.00;1567;NHL70/14;60;709;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
"NHLLH42/35425";2000;2.712;2712.00;1869;"NHLLH42/35";92;425;330;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHL56/07567;3800;2.713;2713.00;1554;NHL56/07;45;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHL63/35638;2800;2.713;2713.00;1474;NHL63/35;60;638;330;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL56/14567;1900;2.713;2713.00;2131;NHLLHL56/14;128;567;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
THN21317;3400;2.713;2713.00;2173.9;THN21;102;317;320;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
THN91317;3400;2.713;2713.00;2075.05;THN91;61;317;320;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
THN11397;3400;2.714;2714.00;1407.36;THN11;60;397;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
N71250-402500;685;2.715;2715.00;1699.25;N71250-40;99;2500;0;;;;;;;;;Prolux;;;17;Flachrohrradiator;;;;;;;;;;;;;;;;;;;;;;;;;
NHL77/14780;2800;2.716;2716.00;1599;NHL77/14;60;780;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHL84/28851;2400;2.717;2717.00;1582;NHL84/28;60;851;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL63/35638;1400;2.717;2717.00;2077;NHLLHL63/35;128;638;330;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL70/21709;1500;2.717;2717.00;2211;NHLLHL70/21;128;709;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH70/28709;1600;2.718;2718.00;2186;NHLLH70/28;92;709;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL70/28709;1400;2.719;2719.00;2174;NHLLHL70/28;128;709;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH35/35354;3200;2.72;2720.00;2008;NHLH35/35;53;354;330;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;2008;314.00;15.87;4.96;14.14;4.42;88.96;27.80;12.00;73.00;850.00;;;;;;NHLH;;;
NHLLHL84/56851;1100;2.72;2720.00;2314;NHLLHL84/56;128;851;541;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH98/35993;1700;2.723;2723.00;2754;NHLH98/35;53;993;330;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL56/28567;1600;2.723;2723.00;2035;NHLLHL56/28;128;567;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHL63/49638;2600;2.725;2725.00;1453;NHL63/49;60;638;471;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH91/07922;1900;2.725;2725.00;2701;NHLH91/07;53;922;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
4055550;1702;2.7269;2726.90;1646.5;4055-37;136;550;0;1073.607615;50;40;21;13;10;1.27;1.55;Zehnder;Charleston;Kat_1;;Gliederheizkoerper;Stahl;Wandkonsole;4;;;1646.5;484;0.29;0.17;1.87;1.10;2.64;1.55;16;6.30;73.70;4055;37;44.50;73.7;;4saeuler;;;
"NHLLH42/07425";2800;2.727;2727.00;2097;"NHLLH42/07";92;425;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
21801792;1012;2.728;2728.00;1454.2;2180-22;62;1792;0;528.0538659;40;30;21;13;10;1.29;2.39;Zehnder;Charleston;Kat_2;;Gliederheizkoerper;Stahl;Wandkonsole_CVD_0_Sonderfarbe;4;;;1454.2;1734;0.28;0.28;1.52;1.50;2.42;2.39;23;10.70;124;2180;22;66.10;124.0;;2saeuler;;;
NHLLH28/07283;3600;2.729;2729.00;1959;NHLLH28/07;92;283;55;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1959;243.00;7.81;2.17;12.74;3.54;65.05;18.07;18.00;65.00;758.00;;;;;;NHLLH;;;
NHLLH70/14709;1800;2.729;2729.00;2270;NHLLH70/14;92;709;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH28/14283;3200;2.73;2730.00;1877;NHLLH28/14;92;283;125;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1877;243.00;10.08;3.15;11.33;3.54;65.28;20.40;15.00;73.00;853.00;;;;;;NHLLH;;;
THN23237;2600;2.73;2730.00;1935.31;THN23;137;237;240;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
ZRV542140;1700;;2730.00;1995;ZRV542;256;140;0;;;;;;;;;Zehnder;;;;Konvektor;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH28/07283;4600;2.732;2732.00;2132;NHLH28/07;53;283;55;1091.521367;50;40;21;13;4.6;1.25;17.60;Zehnder;Nova;Kat_1;18;Heizwand;Stahl;Wandkonsole_CVD_0_verzinkt;4;3.4;13.6;2529.36;243.00;8.46;1.84;16.28;3.54;80.96;17.60;18.00;51.00;594.00;;;;;;NHLH;;;
NHLH28/21283;4000;2.732;2732.00;1997;NHLH28/21;53;283;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1997;243.00;11.32;2.83;14.16;3.54;79.60;19.90;13.00;59.00;683.00;;;;;;NHLH;;;
NHL70/07709;3200;2.733;2733.00;1609;NHL70/07;60;709;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH49/42496;2600;2.733;2733.00;2188;NHLH49/42;53;496;400;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH98/07993;1800;2.734;2734.00;2777;NHLH98/07;53;993;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH84/21851;1500;2.735;2735.00;2353;NHLLH84/21;92;851;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL49/42496;1500;2.735;2735.00;1912;NHLLHL49/42;128;496;330;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL63/28638;1500;2.735;2735.00;2111;NHLLHL63/28;128;638;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHL42/07425;4800;2.736;2736.00;1527;NHL42/07;60;425;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH56/42567;2400;2.736;2736.00;2270;NHLH56/42;53;567;400;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH21/21212;4600;2.737;2737.00;1891;NHLH21/21;53;212;195;1077.584086;50;40;21;13;4.6;1.27;16.00;Zehnder;Nova;Kat_2;25;Heizwand;Stahl;Wandkonsole_CVD_0_RAL9016;4;4.25;17;2380.75;172.00;11.45;2.49;12.14;2.64;73.60;16.00;12.00;51.00;595.00;;;;;;NHLH;;;
NHL84/49851;2200;2.737;2737.00;1561;NHL84/49;60;851;471;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH98/42993;1700;2.737;2737.00;2773;NHLH98/42;53;993;400;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL35/28354;2000;2.738;2738.00;1790;NHLLHL35/28;128;354;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;1790;314.00;14.78;7.39;8.86;4.43;67.32;33.66;12;118;1369;;;;;;NHLLHL;;;
NHLH56/21567;2600;2.738;2738.00;2319;NHLH56/21;53;567;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL42/42425;1600;2.738;2738.00;1830;NHLLHL42/42;128;425;400;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/28496;2000;2.74;2740.00;1997;NHLLH49/28;92;496;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1997;456.00;12.28;6.14;12.40;6.20;73.32;36.66;15.00;118.00;1370.00;;;;;;NHLLH;;;
NHH84851;2000;2.74;2740.00;2325;NHH84;53;851;0;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
"NHLLH49/28496";2000;2.74;2740.00;1997;"NHLLH49/28";92;496;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH70/21709;1700;2.74;2740.00;2230;NHLLH70/21;92;709;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHL42/14425;4400;2.741;2741.00;1474;NHL42/14;60;425;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHL77/42780;2400;2.741;2741.00;1538;NHL77/42;60;780;400;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH63/49638;2200;2.741;2741.00;2354;NHLH63/49;53;638;471;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH21/21212;3200;2.742;2742.00;1701;NHLLH21/21;92;212;195;1693.181799;60;50;21;13;4.6;1.25;18.74;Zehnder;Nova;Kat_2;25;Heizwand;Stahl;Wandkonsole_CVD_0_Sonderfarbe;4;8.55;34.2;2160.45;172.00;12.16;3.80;8.48;2.65;59.97;18.74;12.00;74.00;857.00;;;;;;NHLLH;;;
NH56567;4600;2.742;2742.00;1231;NH56;45;567;0;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHL56/28567;3200;2.742;2742.00;1472;NHL56/28;60;567;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL56/56567;1300;2.742;2742.00;1988;NHLLHL56/56;128;567;541;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL42/35425;1700;2.744;2744.00;1842;NHLLHL42/35;128;425;330;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
THN11397;4000;2.745;2745.00;1367.05;THN11;60;397;240;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH70/21709;2200;2.746;2746.00;2449;NHLH70/21;53;709;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHL42/28425;3800;2.747;2747.00;1401;NHL42/28;60;425;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH56/07567;2800;2.747;2747.00;2385;NHLH56/07;53;567;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH91/35922;1800;2.747;2747.00;2689;NHLH91/35;53;922;330;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH77/35780;2000;2.748;2748.00;2521;NHLH77/35;53;780;330;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/42770;2400;2.748;2748.00;1724.08;WL77/42;61;770;400;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL70/56709;1200;2.749;2749.00;2163;NHLLHL70/56;128;709;541;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
41001000;1012;2.75;2750.00;1372.8;4100-22;136;1000;0;1698.12179;60;50;21;13;10;1.25;2.70;Zehnder;Charleston;Standard;;Gliederheizkoerper;Stahl;Wandkonsole;4;;;1372.8;934;0.31;0.31;1.82;1.80;2.73;2.70;15;10.80;125;4100;22;62.40;125.0;;4saeuler;;;
NHLLH35/35354;2200;2.75;2750.00;1803;NHLLH35/35;92;354;330;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;1803;314.00;14.04;6.38;9.75;4.43;68.24;31.02;12.00;107.00;1250.00;;;;;;NHLLH;;;
NHH70709;2400;2.75;2750.00;2177;NHH70;53;709;0;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH84/14851;2000;2.75;2750.00;2635;NHLH84/14;53;851;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH77/21780;1600;2.75;2750.00;2298;NHLLH77/21;92;780;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL56/35567;1500;2.75;2750.00;2011;NHLLHL56/35;128;567;330;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NH77780;3400;2.751;2751.00;1423;NH77;45;780;0;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHL49/49496;3000;2.751;2751.00;1387;NHL49/49;60;496;471;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
THN22157;4200;2.751;2751.00;1847;THN22;102;157;160;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
THN11397;4400;2.751;2751.00;1354.74;THN11;60;397;160;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
ZRV43170;3400;;2751.00;1357;ZRV431;195;70;0;;;;;;;;;Zehnder;;;;Konvektor;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH49/42496;1800;2.752;2752.00;1951;NHLLH49/42;92;496;400;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1951;456.00;14.49;8.05;11.16;6.20;74.05;41.14;13.00;131.00;1529.00;;;;;;NHLLH;;;
NHL56/49569;2800;2.752;2752.00;1427;NHL56/49;61;569;471;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH98/49993;1700;2.752;2752.00;2793;NHLH98/49;53;993;471;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
"NHLLH49/42496";1800;2.752;2752.00;1951;"NHLLH49/42";92;496;400;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH70/42709;1500;2.753;2753.00;2171;NHLLH70/42;92;709;400;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHH35354;4400;2.754;2754.00;1895;NHH35;53;354;0;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;1895;314.00;7.17;1.63;19.45;4.42;82.06;18.65;22.00;54.00;626.00;;;;;;NHH;;;
NHL56/14567;3600;2.754;2754.00;1531;NHL56/14;60;567;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH84/35851;1900;2.755;2755.00;2611;NHLH84/35;53;851;330;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
"NHLLHL49/21496";1900;2.755;2755.00;2020;"NHLLHL49/21";128;496;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
5050500;1518;2.7555;2755.50;1937.1;5050-33;173;500;0;1688.444285;60;50;21;13;10;1.27;1.83;Zehnder;Charleston;Standard;;Gliederheizkoerper;Stahl;Wandkonsole_CVD_1_RAL9016;4;;;1937.1;434;0.29;0.19;1.97;1.30;2.78;1.83;14;7.20;83.50;5050;33;58.70;83.5;;5saeuler;;;
NHL56/21567;3400;2.757;2757.00;1504;NHL56/21;60;567;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL21/14212;3200;2.758;2758.00;1732;NHLLHL21/14;128;212;125;568.9449156;40;30;21;13;4.6;1.24;18.84;Zehnder;Nova;Kat_1;18;Heizwand;Stahl;Wandkonsole_CVD_0_verzinkt;4;3.4;13.6;2057.36;172.00;11.97;3.74;8.48;2.65;60.29;18.84;14;74;862;;;;;;NHLLHL;;;
NHL70/56709;2400;2.758;2758.00;1496;NHL70/56;60;709;541;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH63/21638;2400;2.758;2758.00;2396;NHLH63/21;53;638;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH84/35851;1400;2.758;2758.00;2324;NHLLH84/35;92;851;330;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL49/35496;1600;2.758;2758.00;1933;NHLLHL49/35;128;496;330;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
WL77/14770;2800;2.758;2758.00;1769.51;WL77/14;61;770;120;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH84/56851;1300;2.759;2759.00;2315;NHLLH84/56;92;851;541;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH28/28283;2600;2.761;2761.00;1749;NHLLH28/28;92;283;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;Stahl;;;;;1749;243.00;13.31;5.12;9.20;3.54;64.97;24.99;12.00;91.00;1062.00;;;;;;NHLLH;;;
NHLLH35/21354;2600;2.761;2761.00;1902;NHLLH35/21;92;354;195;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;1902;314.00;11.65;4.48;11.52;4.43;69.13;26.59;15.00;91.00;1062.00;;;;;;NHLLH;;;
NHLLH77/14780;1700;2.761;2761.00;2346;NHLLH77/14;92;780;125;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL63/49638;1300;2.763;2763.00;2082;NHLLHL63/49;128;638;471;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH35/28354;3400;2.764;2764.00;2067;NHLH35/28;53;354;265;#ZAHL!;;;;;;;;Zehnder;Nova;;;Heizwand;;;4;;;2067;314.00;14.76;4.34;15.03;4.42;89.76;26.40;13.00;70.00;813.00;;;;;;NHLH;;;
NHLLHL63/07638;2000;2.764;2764.00;2313;NHLLHL63/07;128;638;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHH77780;2200;2.765;2765.00;2293;NHH77;53;780;0;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH91/42922;1800;2.765;2765.00;2710;NHLH91/42;53;922;400;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLH63/56638;1500;2.765;2765.00;2097;NHLLH63/56;92;638;541;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLLHL49/07496;2400;2.767;2767.00;2184;NHLLHL49/07;128;496;55;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHL42/42425;3400;2.768;2768.00;1362;NHL42/42;60;425;400;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH42/21425;3200;2.768;2768.00;2193;NHLH42/21;53;425;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH98/56993;1700;2.768;2768.00;2812;NHLH98/56;53;993;541;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
31801800;720;2.768;2768.00;1846.56;3180;105;1800;0;;;;;;;;;Prolux;;;16;Gliederheizkoerper;;;;;;;;;;;;;;;;;;;;;;;;;
NHL77/28780;2600;2.769;2769.00;1573;NHL77/28;60;780;265;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHLH49/28496;2800;2.769;2769.00;2248;NHLH49/28;53;496;195;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
THN22237;3200;2.769;2769.00;1895.41;THN22;102;237;240;;;;;;;;;Prolux;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
NHH42425;3800;2.77;2770.00;1967;NHH42;53;425;0;;;;;;;;;Zehnder;;;;Heizwand;;;;;;;;;;;;;;;;;;;;;;;;;
